latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
22.390158,103.416145,924.0,25200,Asia/Bangkok,GMT+7

time,temperature_2m (°C),apparent_temperature (°C),dew_point_2m (°C),precipitation (mm),rain (mm),snowfall (cm),snow_depth (m),cloud_cover (%),relative_humidity_2m (%),wind_gusts_10m (km/h),wind_speed_10m (km/h),wind_direction_10m (°),surface_pressure (hPa),pressure_msl (hPa),weather_code (wmo code)
2023-01-11T08:00,13.5,13.2,10.3,0.00,0.00,0.00,0.00,45,81,11.2,2.8,50,912.7,1017.8,1
2023-01-11T09:00,15.5,16.0,12.4,0.00,0.00,0.00,0.00,100,82,12.2,1.6,333,913.8,1018.3,3
2023-01-11T10:00,17.0,17.9,13.0,0.00,0.00,0.00,0.00,79,77,13.0,0.5,315,914.5,1018.5,2
2023-01-11T11:00,17.9,18.8,13.3,0.00,0.00,0.00,0.00,100,74,14.0,1.8,143,913.8,1017.3,3
2023-01-11T12:00,18.6,19.4,13.5,0.10,0.10,0.00,0.00,81,72,14.8,2.2,171,912.8,1016.0,51
2023-01-11T13:00,19.8,20.9,13.3,0.20,0.20,0.00,0.00,38,66,17.3,3.0,194,911.6,1014.2,51
2023-01-11T14:00,20.2,20.7,13.2,0.10,0.10,0.00,0.00,41,64,18.7,3.5,204,910.6,1012.9,51
2023-01-11T15:00,20.6,21.0,13.1,0.10,0.10,0.00,0.00,25,62,19.8,4.0,190,909.8,1011.9,51
2023-01-11T16:00,20.1,20.6,13.3,0.00,0.00,0.00,0.00,21,65,20.2,4.0,170,909.4,1011.6,1
2023-01-11T17:00,18.7,20.0,15.1,0.00,0.00,0.00,0.00,13,80,18.4,2.9,150,908.9,1011.6,0
2023-01-11T18:00,19.0,19.5,13.1,0.00,0.00,0.00,0.00,18,68,17.3,3.4,108,909.5,1012.1,0
2023-01-11T19:00,17.7,18.2,13.3,0.00,0.00,0.00,0.00,25,76,15.1,4.2,59,909.5,1012.7,1
2023-01-11T20:00,15.0,15.1,12.3,0.00,0.00,0.00,0.00,26,84,13.0,4.5,61,909.2,1013.3,1
2023-01-11T21:00,14.3,14.1,11.6,0.00,0.00,0.00,0.00,15,84,12.6,4.4,55,909.1,1013.5,0
2023-01-11T22:00,15.2,15.2,11.2,0.00,0.00,0.00,0.00,7,77,12.2,2.8,50,909.7,1013.8,0
2023-01-11T23:00,14.7,14.5,10.8,0.00,0.00,0.00,0.00,4,78,11.9,3.3,49,909.7,1014.0,0
2023-01-12T00:00,13.5,13.1,10.3,0.00,0.00,0.00,0.00,6,81,11.9,3.7,61,909.1,1013.8,0
2023-01-12T01:00,12.3,11.7,9.8,0.00,0.00,0.00,0.00,9,84,13.3,4.0,63,908.5,1013.5,0
2023-01-12T02:00,11.5,10.8,9.3,0.00,0.00,0.00,0.00,28,86,14.8,4.1,75,908.0,1013.3,1
2023-01-12T03:00,11.4,10.6,9.1,0.20,0.20,0.00,0.00,48,86,14.8,3.9,22,908.0,1013.4,51
2023-01-12T04:00,11.1,10.4,9.5,0.20,0.20,0.00,0.00,57,90,14.4,4.1,45,907.7,1013.1,51
2023-01-12T05:00,10.9,10.2,9.4,0.30,0.30,0.00,0.00,66,90,14.8,3.8,49,907.6,1013.1,51
2023-01-12T06:00,11.3,10.7,9.8,0.40,0.40,0.00,0.00,100,90,22.0,3.8,41,908.3,1013.7,51
2023-01-12T07:00,12.2,11.8,10.9,0.20,0.20,0.00,0.00,100,92,14.0,4.8,42,909.1,1014.3,51
2023-01-12T08:00,13.5,13.4,12.0,0.30,0.30,0.00,0.00,100,91,25.2,4.7,58,910.2,1015.0,51
2023-01-12T09:00,14.6,15.3,13.3,0.10,0.10,0.00,0.00,100,92,15.5,2.6,56,911.1,1015.6,51
2023-01-12T10:00,15.4,16.5,14.1,0.10,0.10,0.00,0.00,100,92,14.8,1.5,346,911.8,1016.1,51
2023-01-12T11:00,16.9,18.0,14.5,0.00,0.00,0.00,0.00,100,85,18.0,2.6,344,911.5,1015.1,3
2023-01-12T12:00,17.9,19.0,14.5,0.00,0.00,0.00,0.00,66,81,19.4,2.6,326,910.6,1013.8,2
2023-01-12T13:00,19.1,20.4,14.6,0.10,0.10,0.00,0.00,35,75,19.4,1.5,315,909.7,1012.3,51
2023-01-12T14:00,20.1,21.3,14.3,0.00,0.00,0.00,0.00,22,69,17.6,1.4,270,908.7,1010.9,1
2023-01-12T15:00,20.6,21.9,14.2,0.00,0.00,0.00,0.00,21,67,17.3,0.8,243,908.0,1009.9,1
2023-01-12T16:00,20.5,21.4,14.1,0.00,0.00,0.00,0.00,20,67,16.9,2.6,196,907.8,1009.7,1
2023-01-12T17:00,19.2,20.6,15.5,0.00,0.00,0.00,0.00,14,79,17.3,3.3,139,907.4,1009.8,0
2023-01-12T18:00,17.2,17.6,13.0,0.00,0.00,0.00,0.00,2,76,17.6,4.0,80,907.1,1010.2,0
2023-01-12T19:00,16.1,16.0,12.0,0.00,0.00,0.00,0.00,0,76,16.6,5.2,74,906.6,1010.0,0
2023-01-12T20:00,15.3,15.4,11.8,0.00,0.00,0.00,0.00,3,80,18.0,3.0,76,906.7,1010.4,0
2023-01-12T21:00,14.5,14.5,11.1,0.00,0.00,0.00,0.00,5,80,17.6,2.7,67,907.0,1011.0,0
2023-01-12T22:00,14.2,13.9,10.5,0.00,0.00,0.00,0.00,0,78,18.0,3.4,72,907.2,1011.4,0
2023-01-12T23:00,13.6,13.1,10.1,0.00,0.00,0.00,0.00,0,79,18.0,3.4,72,907.4,1011.8,0
2023-01-13T00:00,13.1,12.5,9.7,0.00,0.00,0.00,0.00,0,80,17.6,3.5,66,907.1,1011.7,0
2023-01-13T01:00,12.7,12.1,9.4,0.00,0.00,0.00,0.00,0,80,17.3,3.5,66,906.9,1011.6,0
2023-01-13T02:00,12.2,11.5,9.1,0.00,0.00,0.00,0.00,0,81,17.3,3.5,66,906.4,1011.3,0
2023-01-13T03:00,12.1,11.4,9.0,0.00,0.00,0.00,0.00,3,81,17.3,3.1,69,906.2,1011.1,0
2023-01-13T04:00,11.8,11.2,9.1,0.00,0.00,0.00,0.00,9,84,16.6,3.1,69,905.9,1010.8,0
2023-01-13T05:00,11.4,10.8,9.3,0.00,0.00,0.00,0.00,0,87,16.6,3.2,63,905.8,1010.9,0
2023-01-13T06:00,11.3,10.8,9.7,0.00,0.00,0.00,0.00,2,90,16.6,3.2,63,906.4,1011.6,0
2023-01-13T07:00,11.9,10.9,8.5,0.00,0.00,0.00,0.00,3,80,16.6,4.2,70,907.5,1012.6,0
2023-01-13T08:00,14.1,13.9,10.5,0.00,0.00,0.00,0.00,6,79,18.7,2.6,74,909.1,1013.5,0
2023-01-13T09:00,16.9,17.5,12.6,0.00,0.00,0.00,0.00,8,76,18.7,1.9,112,910.6,1014.1,0
2023-01-13T10:00,18.9,19.4,12.9,0.00,0.00,0.00,0.00,10,68,22.3,3.3,167,911.2,1014.1,0
2023-01-13T11:00,20.3,20.9,13.3,0.00,0.00,0.00,0.00,51,64,28.8,6.3,193,910.9,1013.3,2
2023-01-13T12:00,21.1,21.5,13.3,0.00,0.00,0.00,0.00,34,61,31.7,7.3,200,910.1,1012.1,1
2023-01-13T13:00,22.0,22.1,12.9,0.00,0.00,0.00,0.00,100,56,40.3,10.1,215,909.1,1010.6,3
2023-01-13T14:00,22.4,21.8,12.1,0.00,0.00,0.00,0.00,52,52,40.3,9.2,222,908.1,1009.4,2
2023-01-13T15:00,22.8,22.1,11.5,0.00,0.00,0.00,0.00,19,49,38.2,8.4,220,907.3,1008.3,0
2023-01-13T16:00,22.2,22.1,12.2,0.00,0.00,0.00,0.00,33,53,37.1,5.6,207,907.0,1008.2,1
2023-01-13T17:00,20.8,21.5,13.8,0.00,0.00,0.00,0.00,0,64,29.5,4.0,175,906.4,1008.1,0
2023-01-13T18:00,21.0,20.4,10.5,0.00,0.00,0.00,0.00,0,51,29.5,5.4,132,906.7,1008.3,0
2023-01-13T19:00,21.0,20.1,9.8,0.00,0.00,0.00,0.00,0,49,27.0,6.1,140,906.5,1008.1,0
2023-01-13T20:00,18.5,17.7,10.3,0.00,0.00,0.00,0.00,0,59,27.7,6.4,137,906.4,1008.9,0
2023-01-13T21:00,18.0,17.1,9.7,0.00,0.00,0.00,0.00,0,59,27.4,5.7,125,906.5,1009.2,0
2023-01-13T22:00,18.1,17.1,9.0,0.00,0.00,0.00,0.00,0,55,25.9,5.3,118,906.6,1009.3,0
2023-01-13T23:00,18.8,17.7,8.3,0.00,0.00,0.00,0.00,0,50,25.2,4.6,108,907.1,1009.6,0
2023-01-14T00:00,17.5,16.4,8.1,0.00,0.00,0.00,0.00,0,54,23.4,4.4,99,906.5,1009.4,0
2023-01-14T01:00,15.9,14.9,8.1,0.00,0.00,0.00,0.00,0,60,22.3,3.6,90,906.0,1009.4,0
2023-01-14T02:00,15.1,14.3,8.0,0.00,0.00,0.00,0.00,0,63,20.5,2.3,72,905.6,1009.3,0
2023-01-14T03:00,13.8,13.0,7.9,0.00,0.00,0.00,0.00,0,67,19.1,2.2,81,904.9,1009.0,0
2023-01-14T04:00,12.1,11.1,7.7,0.00,0.00,0.00,0.00,0,74,18.7,3.0,76,904.2,1008.8,0
2023-01-14T05:00,10.9,9.7,7.4,0.00,0.00,0.00,0.00,11,79,18.7,3.4,72,904.0,1009.1,0
2023-01-14T06:00,10.6,9.5,7.3,0.00,0.00,0.00,0.00,32,80,18.7,3.1,69,904.5,1009.7,1
2023-01-14T07:00,12.0,10.8,7.3,0.00,0.00,0.00,0.00,11,73,17.3,3.7,79,905.7,1010.5,0
2023-01-14T08:00,14.1,13.6,9.3,0.00,0.00,0.00,0.00,5,73,17.6,2.2,90,907.4,1011.6,0
2023-01-14T09:00,17.5,17.9,11.8,0.00,0.00,0.00,0.00,0,69,16.6,1.1,180,909.5,1012.7,0
2023-01-14T10:00,19.4,19.6,11.7,0.00,0.00,0.00,0.00,0,61,17.3,1.8,191,910.4,1013.0,0
2023-01-14T11:00,20.6,21.2,11.3,0.00,0.00,0.00,0.00,0,55,20.9,3.7,191,910.3,1012.5,0
2023-01-14T12:00,21.6,22.3,10.8,0.00,0.00,0.00,0.00,31,50,24.1,5.1,219,909.5,1011.2,1
2023-01-14T13:00,22.4,22.6,10.5,0.00,0.00,0.00,0.00,5,47,27.4,6.1,208,908.3,1009.6,0
2023-01-14T14:00,22.8,22.4,8.6,0.00,0.00,0.00,0.00,5,40,30.2,6.8,212,907.4,1008.4,0
2023-01-14T15:00,22.6,21.5,8.9,0.00,0.00,0.00,0.00,1,42,30.2,6.8,212,906.7,1007.8,0
2023-01-14T16:00,21.9,21.2,10.3,0.00,0.00,0.00,0.00,23,48,28.8,5.8,202,906.6,1007.9,1
2023-01-14T17:00,20.3,20.7,12.9,0.00,0.00,0.00,0.00,8,62,24.5,3.4,162,906.4,1008.3,0
2023-01-14T18:00,17.7,17.2,10.6,0.00,0.00,0.00,0.00,0,63,20.9,5.4,110,906.1,1008.8,0
2023-01-14T19:00,20.5,19.2,7.5,0.00,0.00,0.00,0.00,0,43,16.9,4.7,113,906.2,1008.0,0
2023-01-14T20:00,18.7,17.7,7.8,0.00,0.00,0.00,0.00,0,49,18.4,3.6,96,906.4,1008.8,0
2023-01-14T21:00,16.8,15.9,8.0,0.00,0.00,0.00,0.00,0,56,16.6,2.5,82,906.3,1009.4,0
2023-01-14T22:00,15.4,14.5,8.0,0.00,0.00,0.00,0.00,0,61,14.4,2.9,90,906.2,1009.8,0
2023-01-14T23:00,13.7,12.7,8.0,0.00,0.00,0.00,0.00,0,68,13.3,3.7,79,905.9,1010.1,0
2023-01-15T00:00,14.1,13.1,7.6,0.00,0.00,0.00,0.00,0,65,13.3,2.6,74,906.2,1010.3,0
2023-01-15T01:00,13.6,12.6,7.4,0.00,0.00,0.00,0.00,1,66,11.9,2.4,63,906.1,1010.4,0
2023-01-15T02:00,12.8,11.6,7.3,0.00,0.00,0.00,0.00,3,69,13.0,3.6,53,905.8,1010.3,0
2023-01-15T03:00,12.1,10.9,7.2,0.00,0.00,0.00,0.00,0,72,12.6,3.1,54,905.6,1010.4,0
2023-01-15T04:00,12.2,11.1,7.0,0.00,0.00,0.00,0.00,0,71,11.2,1.9,68,905.7,1010.5,0
2023-01-15T05:00,11.5,10.3,6.8,0.00,0.00,0.00,0.00,0,73,8.6,2.6,74,905.4,1010.4,0
2023-01-15T06:00,11.0,9.7,6.6,0.00,0.00,0.00,0.00,0,74,7.9,3.2,63,905.7,1011.0,0
2023-01-15T07:00,12.0,10.6,6.2,0.00,0.00,0.00,0.00,0,68,7.2,2.9,60,907.2,1012.2,0
2023-01-15T08:00,13.9,13.2,8.3,0.00,0.00,0.00,0.00,0,69,10.1,2.1,59,909.1,1013.6,0
2023-01-15T09:00,17.0,16.9,10.2,0.00,0.00,0.00,0.00,0,64,10.4,1.3,304,911.0,1014.6,0
2023-01-15T10:00,18.8,18.8,10.4,0.00,0.00,0.00,0.00,0,58,12.2,0.8,243,911.8,1014.8,0
2023-01-15T11:00,20.1,20.3,9.8,0.00,0.00,0.00,0.00,0,52,18.4,3.3,186,911.4,1013.9,0
2023-01-15T12:00,21.2,21.1,8.0,0.00,0.00,0.00,0.00,0,43,24.1,5.5,169,910.7,1012.7,0
2023-01-15T13:00,21.8,21.5,6.8,0.00,0.00,0.00,0.00,1,38,28.4,6.9,171,909.6,1011.2,0
2023-01-15T14:00,21.9,21.0,6.8,0.00,0.00,0.00,0.00,2,38,29.5,7.3,169,908.5,1010.0,0
2023-01-15T15:00,21.6,20.5,7.8,0.00,0.00,0.00,0.00,2,41,29.5,6.2,170,908.1,1009.6,0
2023-01-15T16:00,21.1,20.3,9.4,0.00,0.00,0.00,0.00,2,47,25.6,4.7,184,907.9,1009.6,0
2023-01-15T17:00,20.3,20.0,9.5,0.00,0.00,0.00,0.00,14,50,19.4,1.4,180,908.2,1010.2,0
2023-01-15T18:00,19.7,19.4,9.0,0.00,0.00,0.00,0.00,11,50,13.7,0.4,360,908.6,1010.9,0
2023-01-15T19:00,17.9,16.8,7.3,0.00,0.00,0.00,0.00,28,50,13.3,3.1,54,908.4,1011.3,1
2023-01-15T20:00,15.5,14.7,8.4,0.00,0.00,0.00,0.00,0,63,13.7,2.7,67,908.3,1012.1,0
2023-01-15T21:00,13.8,12.8,8.8,0.00,0.00,0.00,0.00,1,72,21.2,5.4,127,908.5,1013.0,0
2023-01-15T22:00,13.8,12.7,8.8,0.00,0.00,0.00,0.00,9,72,28.4,5.2,155,909.8,1014.4,0
2023-01-15T23:00,13.4,12.5,8.7,0.00,0.00,0.00,0.00,32,73,28.1,4.3,132,910.8,1015.7,1
2023-01-16T00:00,12.2,11.3,8.7,0.00,0.00,0.00,0.00,68,79,25.9,4.2,121,910.9,1016.3,2
2023-01-16T01:00,11.3,10.4,8.7,0.00,0.00,0.00,0.00,92,84,24.1,3.5,114,911.0,1016.7,3
2023-01-16T02:00,11.2,10.3,8.6,0.00,0.00,0.00,0.00,100,84,21.2,3.9,124,910.9,1016.7,3
2023-01-16T03:00,11.5,10.8,8.6,0.00,0.00,0.00,0.00,100,82,20.2,2.5,135,911.1,1016.8,3
2023-01-16T04:00,11.7,10.9,8.7,0.00,0.00,0.00,0.00,100,82,19.1,3.3,174,911.1,1016.7,3
2023-01-16T05:00,11.7,10.8,8.9,0.00,0.00,0.00,0.00,100,83,20.2,4.0,180,911.5,1017.2,3
2023-01-16T06:00,11.5,10.5,8.5,0.00,0.00,0.00,0.00,100,82,21.2,4.3,180,912.1,1017.9,3
2023-01-16T07:00,12.7,12.2,9.0,0.00,0.00,0.00,0.00,100,78,23.4,1.9,158,912.4,1017.8,3
2023-01-16T08:00,12.7,12.0,9.8,0.00,0.00,0.00,0.00,100,83,20.2,4.5,209,913.2,1018.7,3
2023-01-16T09:00,12.9,11.9,9.8,0.00,0.00,0.00,0.00,100,81,24.8,6.3,193,914.5,1020.0,3
2023-01-16T10:00,13.4,12.2,9.4,0.00,0.00,0.00,0.00,100,76,28.8,7.6,183,915.1,1020.5,3
2023-01-16T11:00,13.7,12.3,9.0,0.00,0.00,0.00,0.00,100,74,30.6,8.0,175,914.6,1019.8,3
2023-01-16T12:00,14.7,13.2,8.9,0.00,0.00,0.00,0.00,100,68,33.1,8.4,170,913.9,1018.7,3
2023-01-16T13:00,15.6,14.1,9.1,0.00,0.00,0.00,0.00,100,65,33.5,8.8,168,912.8,1017.1,3
2023-01-16T14:00,16.0,14.5,9.2,0.00,0.00,0.00,0.00,85,64,34.9,8.8,168,911.8,1015.8,3
2023-01-16T15:00,15.8,14.3,8.9,0.00,0.00,0.00,0.00,84,64,33.8,8.0,162,911.2,1015.3,3
2023-01-16T16:00,15.2,13.9,8.8,0.00,0.00,0.00,0.00,39,66,31.0,6.7,106,910.6,1014.8,1
2023-01-16T17:00,14.9,14.4,9.7,0.00,0.00,0.00,0.00,39,71,21.6,3.6,96,910.8,1015.1,1
2023-01-16T18:00,14.4,13.6,8.7,0.00,0.00,0.00,0.00,23,69,16.6,3.5,66,911.0,1015.5,1
2023-01-16T19:00,13.8,12.6,8.4,0.00,0.00,0.00,0.00,28,70,15.8,5.6,130,911.2,1016.0,1
2023-01-16T20:00,11.1,10.0,8.5,0.00,0.00,0.00,0.00,7,84,21.2,5.4,138,911.4,1017.3,0
2023-01-16T21:00,10.5,9.3,8.1,0.00,0.00,0.00,0.00,2,85,21.6,5.1,141,911.9,1018.0,0
2023-01-16T22:00,10.1,9.0,7.8,0.00,0.00,0.00,0.00,1,86,21.6,4.1,135,912.3,1018.7,0
2023-01-16T23:00,9.4,8.2,7.4,0.00,0.00,0.00,0.00,18,87,21.6,3.8,139,912.5,1019.1,0
2023-01-17T00:00,8.7,7.5,7.1,0.00,0.00,0.00,0.00,31,90,21.6,3.3,131,912.5,1019.4,1
2023-01-17T01:00,8.3,7.1,7.0,0.00,0.00,0.00,0.00,44,92,20.9,2.9,120,912.4,1019.5,1
2023-01-17T02:00,7.7,6.5,6.9,0.00,0.00,0.00,0.00,52,94,18.7,3.2,117,912.3,1019.6,2
2023-01-17T03:00,7.4,6.2,6.8,0.00,0.00,0.00,0.00,70,96,18.4,2.9,120,912.1,1019.5,2
2023-01-17T04:00,7.1,5.8,6.4,0.00,0.00,0.00,0.00,63,96,18.0,2.5,135,912.0,1019.5,2
2023-01-17T05:00,7.0,5.7,6.3,0.00,0.00,0.00,0.00,100,95,17.6,2.6,164,912.2,1019.8,3
2023-01-17T06:00,7.8,6.4,6.4,0.00,0.00,0.00,0.00,70,91,19.1,3.7,191,913.1,1020.4,2
2023-01-17T07:00,6.4,4.9,5.8,0.00,0.00,0.00,0.00,68,96,19.4,3.4,148,914.1,1022.1,2
2023-01-17T08:00,8.3,6.9,6.8,0.00,0.00,0.00,0.00,100,90,18.0,4.1,195,915.5,1023.0,3
2023-01-17T09:00,9.4,7.9,7.4,0.00,0.00,0.00,0.00,100,87,22.7,5.8,184,916.6,1023.7,3
2023-01-17T10:00,9.9,8.5,7.6,0.00,0.00,0.00,0.00,100,86,24.5,5.8,187,916.9,1023.9,3
2023-01-17T11:00,10.2,9.0,7.7,0.00,0.00,0.00,0.00,100,84,24.1,4.7,184,916.3,1023.1,3
2023-01-17T12:00,11.4,10.3,8.1,0.00,0.00,0.00,0.00,100,80,22.0,4.7,171,915.4,1021.6,3
2023-01-17T13:00,12.2,11.0,8.3,0.00,0.00,0.00,0.00,100,77,23.4,5.5,169,914.4,1020.2,3
2023-01-17T14:00,13.5,12.1,8.6,0.00,0.00,0.00,0.00,77,72,27.7,7.0,168,913.3,1018.5,2
2023-01-17T15:00,13.8,12.4,8.6,0.00,0.00,0.00,0.00,90,71,30.6,7.3,169,913.2,1018.2,3
2023-01-17T16:00,13.3,12.2,8.6,0.00,0.00,0.00,0.00,41,73,29.2,5.4,127,912.8,1018.0,1
2023-01-17T17:00,13.3,12.5,9.0,0.00,0.00,0.00,0.00,28,75,20.5,3.8,131,912.8,1018.0,1
2023-01-17T18:00,12.6,11.8,8.6,0.00,0.00,0.00,0.00,39,76,16.2,3.3,96,913.1,1018.6,1
2023-01-17T19:00,10.4,9.1,8.0,0.00,0.00,0.00,0.00,34,85,14.4,5.6,105,913.1,1019.4,1
2023-01-17T20:00,9.8,8.5,7.9,0.00,0.00,0.00,0.00,100,88,18.4,5.2,155,913.5,1020.1,3
2023-01-17T21:00,9.8,8.7,8.2,0.00,0.00,0.00,0.00,19,89,19.8,4.3,180,914.1,1020.8,0
2023-01-17T22:00,9.8,8.7,8.0,0.00,0.00,0.00,0.00,32,88,22.7,4.0,175,914.8,1021.5,1
2023-01-17T23:00,9.2,8.1,7.5,0.00,0.00,0.00,0.00,37,89,22.7,3.6,180,915.6,1022.7,1
2023-01-18T00:00,8.8,7.3,6.9,0.00,0.00,0.00,0.00,44,88,24.8,5.1,176,916.1,1023.4,1
2023-01-18T01:00,8.2,6.6,6.2,0.00,0.00,0.00,0.00,66,87,24.8,5.1,176,916.2,1023.8,2
2023-01-18T02:00,7.9,6.2,5.9,0.00,0.00,0.00,0.00,69,87,23.4,4.4,171,916.2,1023.9,2
2023-01-18T03:00,7.6,6.0,5.7,0.00,0.00,0.00,0.00,84,88,20.9,4.0,170,916.0,1023.8,3
2023-01-18T04:00,7.4,5.9,5.6,0.00,0.00,0.00,0.00,99,88,20.5,2.9,180,915.7,1023.5,3
2023-01-18T05:00,7.3,5.8,5.6,0.00,0.00,0.00,0.00,100,89,17.3,3.3,186,915.7,1023.6,3
2023-01-18T06:00,7.5,5.9,5.6,0.00,0.00,0.00,0.00,100,88,19.1,4.0,180,916.3,1024.2,3
2023-01-18T07:00,7.1,5.4,5.6,0.00,0.00,0.00,0.00,100,90,22.7,4.3,175,916.8,1024.9,3
2023-01-18T08:00,8.7,7.0,6.2,0.00,0.00,0.00,0.00,100,84,21.6,5.2,164,917.9,1025.5,3
2023-01-18T09:00,9.8,7.8,6.4,0.00,0.00,0.00,0.00,100,79,30.2,7.6,172,918.3,1025.5,3
2023-01-18T10:00,10.5,8.5,6.6,0.00,0.00,0.00,0.00,100,77,30.2,7.6,183,918.9,1025.9,3
2023-01-18T11:00,10.7,8.7,6.7,0.00,0.00,0.00,0.00,100,77,32.0,8.3,182,918.5,1025.3,3
2023-01-18T12:00,11.7,9.8,6.9,0.00,0.00,0.00,0.00,100,73,33.1,7.8,193,917.7,1024.1,3
2023-01-18T13:00,11.4,9.7,6.8,0.00,0.00,0.00,0.00,100,73,30.2,6.5,177,916.4,1022.7,3
2023-01-18T14:00,12.3,10.5,7.0,0.00,0.00,0.00,0.00,86,70,28.4,7.0,159,915.2,1021.0,3
2023-01-18T15:00,12.9,11.2,7.1,0.00,0.00,0.00,0.00,92,68,28.8,6.9,152,914.2,1019.7,3
2023-01-18T16:00,13.5,12.1,7.4,0.00,0.00,0.00,0.00,83,66,26.6,5.6,135,913.8,1019.0,3
2023-01-18T17:00,12.9,11.6,7.9,0.00,0.00,0.00,0.00,80,72,21.2,5.4,90,913.3,1018.7,3
2023-01-18T18:00,12.2,11.2,8.1,0.00,0.00,0.00,0.00,78,76,15.8,3.5,66,913.3,1019.0,2
2023-01-18T19:00,10.3,8.9,7.8,0.00,0.00,0.00,0.00,100,84,14.4,5.8,68,913.3,1019.7,3
2023-01-18T20:00,9.2,8.0,7.1,0.00,0.00,0.00,0.00,6,87,18.4,3.2,63,913.6,1020.5,0
2023-01-18T21:00,8.5,7.2,6.6,0.00,0.00,0.00,0.00,12,88,16.9,3.7,61,914.0,1021.2,0
2023-01-18T22:00,8.1,6.5,6.3,0.00,0.00,0.00,0.00,12,88,16.2,4.2,70,913.9,1021.3,0
2023-01-18T23:00,8.2,6.7,6.0,0.00,0.00,0.00,0.00,15,86,15.8,3.8,73,914.2,1021.5,0
2023-01-19T00:00,8.0,6.4,5.9,0.00,0.00,0.00,0.00,25,87,15.1,4.0,90,914.0,1021.4,1
2023-01-19T01:00,7.3,5.6,5.7,0.00,0.00,0.00,0.00,27,90,14.4,4.3,90,913.8,1021.4,1
2023-01-19T02:00,6.9,5.2,5.5,0.00,0.00,0.00,0.00,24,91,14.0,4.4,99,913.2,1020.9,1
2023-01-19T03:00,6.8,5.2,5.5,0.00,0.00,0.00,0.00,40,91,13.3,3.8,107,912.9,1020.6,1
2023-01-19T04:00,7.2,5.7,5.9,0.00,0.00,0.00,0.00,52,91,12.2,3.4,108,913.0,1020.6,2
2023-01-19T05:00,6.8,5.1,5.7,0.00,0.00,0.00,0.00,59,93,11.5,4.0,100,912.8,1020.5,2
2023-01-19T06:00,6.6,5.0,5.6,0.00,0.00,0.00,0.00,64,93,11.2,3.6,90,913.2,1021.0,2
2023-01-19T07:00,8.4,7.3,7.4,0.00,0.00,0.00,0.00,75,93,10.4,3.4,122,915.0,1022.3,2
2023-01-19T08:00,9.6,8.7,7.8,0.00,0.00,0.00,0.00,100,89,12.2,2.4,153,916.3,1023.3,3
2023-01-19T09:00,11.1,10.4,8.6,0.00,0.00,0.00,0.00,100,85,12.6,2.3,141,916.8,1023.3,3
2023-01-19T10:00,13.0,12.5,9.4,0.00,0.00,0.00,0.00,100,79,14.0,2.1,149,917.4,1023.2,3
2023-01-19T11:00,15.1,15.0,9.9,0.00,0.00,0.00,0.00,100,71,14.8,1.8,169,916.9,1021.9,3
2023-01-19T12:00,16.5,16.5,10.0,0.00,0.00,0.00,0.00,85,65,15.8,2.6,164,916.0,1020.3,3
2023-01-19T13:00,17.5,17.5,10.3,0.00,0.00,0.00,0.00,76,62,18.7,4.2,160,914.7,1018.5,2
2023-01-19T14:00,17.8,17.2,10.3,0.00,0.00,0.00,0.00,85,61,19.4,4.6,162,913.4,1017.0,3
2023-01-19T15:00,17.7,17.2,10.3,0.00,0.00,0.00,0.00,100,62,20.5,4.7,180,912.9,1016.4,3
2023-01-19T16:00,17.2,16.8,10.4,0.00,0.00,0.00,0.00,100,64,20.9,4.3,185,912.8,1016.5,3
2023-01-19T17:00,16.4,16.6,11.7,0.00,0.00,0.00,0.00,100,74,18.4,2.2,171,912.9,1016.9,3
2023-01-19T18:00,15.6,15.5,11.3,0.00,0.00,0.00,0.00,56,76,18.0,3.3,174,913.1,1017.4,2
2023-01-19T19:00,12.9,12.3,9.6,0.00,0.00,0.00,0.00,30,81,20.5,3.8,131,913.8,1019.3,1
2023-01-19T20:00,11.6,11.0,9.8,0.00,0.00,0.00,0.00,100,89,16.9,3.9,158,914.1,1020.1,3
2023-01-19T21:00,11.5,11.1,9.8,0.00,0.00,0.00,0.00,100,89,16.9,2.9,150,914.5,1020.6,3
2023-01-19T22:00,10.2,9.3,9.0,0.00,0.00,0.00,0.00,31,92,17.6,4.6,162,914.2,1020.8,1
2023-01-19T23:00,9.8,8.9,8.7,0.00,0.00,0.00,0.00,42,93,18.0,3.9,158,914.6,1021.3,1
2023-01-20T00:00,9.7,8.8,8.6,0.00,0.00,0.00,0.00,37,93,18.0,3.4,162,914.4,1021.2,1
2023-01-20T01:00,9.3,8.4,8.3,0.10,0.10,0.00,0.00,35,93,17.6,3.3,167,914.2,1021.1,51
2023-01-20T02:00,8.9,8.0,8.1,0.10,0.10,0.00,0.00,42,95,17.3,3.1,159,913.6,1020.6,51
2023-01-20T03:00,9.0,8.0,8.1,0.00,0.00,0.00,0.00,34,94,17.6,3.6,174,913.4,1020.3,1
2023-01-20T04:00,7.8,6.5,7.2,0.00,0.00,0.00,0.00,59,96,18.0,3.6,174,913.0,1020.4,2
2023-01-20T05:00,7.8,6.6,7.2,0.00,0.00,0.00,0.00,100,96,17.3,3.0,166,913.2,1020.6,3
2023-01-20T06:00,8.1,6.9,7.5,0.00,0.00,0.00,0.00,100,96,18.0,3.5,156,914.0,1021.4,3
